marketplace_id,category_tree_id,category_id,category_name,conditions_json,fvf_rate,last_synced
EBAY_US,0,104746,Posters,,,2026-04-09
EBAY_US,0,260291,Solenoid Valves & Coils,,,2026-04-09
EBAY_US,0,260272,Industrial Robot Parts,,,2026-04-09
EBAY_US,0,259282,Hydropower Turbines,,,2026-04-09
EBAY_US,0,260271,Wound Field Motors,,,2026-04-09
EBAY_US,0,259281,Electrical Switches & Dimmers,,,2026-04-09
EBAY_US,0,260274,Rod End Bearings,,,2026-04-09
EBAY_US,0,259280,Electrical Outlets & Receptacles,,,2026-04-09
EBAY_US,0,260273,Air Bearings,,,2026-04-09
EBAY_US,0,260276,Precision Balls,,,2026-04-09
EBAY_US,0,260278,Bearing End Caps,,,2026-04-09
EBAY_US,0,260277,Thrust Washers,,,2026-04-09
EBAY_US,0,260279,Bearing Heaters,,,2026-04-09
EBAY_US,0,259289,Solar Wires & Cables,,,2026-04-09
EBAY_US,0,1041,1970-Now,,,2026-04-09
EBAY_US,0,259288,Solar Power Accessories,,,2026-04-09
EBAY_US,0,259287,Solar Connectors,,,2026-04-09
EBAY_US,0,259286,Solar Charge Controller,,,2026-04-09
EBAY_US,0,259285,Solar Cells & Kits,,,2026-04-09
EBAY_US,0,259284,"Solar Battery Chargers, Maintainers & Kits",,,2026-04-09
EBAY_US,0,104719,Photos,,,2026-04-09
EBAY_US,0,104717,Apparel,,,2026-04-09
EBAY_US,0,104718,Concert Memorabilia,,,2026-04-09
EBAY_US,0,2369,"Ads, Flyers",,,2026-04-09
EBAY_US,0,1037,Other Ty Beanbag Plush,,,2026-04-09
EBAY_US,0,2368,Window Cards,,,2026-04-09
EBAY_US,0,2367,Other Theater Programs,,,2026-04-09
EBAY_US,0,2366,Props & Wardrobe,,,2026-04-09
EBAY_US,0,2365,Other Theater Playbills,,,2026-04-09
EBAY_US,0,104712,Creed,,,2026-04-09
EBAY_US,0,104710,Posters,,,2026-04-09
EBAY_US,0,104715,Other Rock & Pop Artists D,,,2026-04-09
EBAY_US,0,104713,Cypress Hill,,,2026-04-09
EBAY_US,0,260261,Microcontrollers,,,2026-04-09
EBAY_US,0,259293,Electrical Wires & Cables,,,2026-04-09
EBAY_US,0,260260,Control Systems,,,2026-04-09
EBAY_US,0,259292,Wind Turbine Towers,,,2026-04-09
EBAY_US,0,260263,PLC Displays & Touch Panels,,,2026-04-09
EBAY_US,0,259291,Wind Power Accessories,,,2026-04-09
EBAY_US,0,260262,Enclosures,,,2026-04-09
EBAY_US,0,261597,Other Barware,,,2026-04-09
EBAY_US,0,260265,Magnetic Motor Starters,,,2026-04-09
EBAY_US,0,261598,Bells,,,2026-04-09
EBAY_US,0,260264,Drive Reactors,,,2026-04-09
